customer_id,acquisition_date,customer_segment,city,preferred_vehicle_type,tenure_days,total_subscriptions,avg_subscription_length_months,avg_monthly_price_eur,vehicle_swaps,support_tickets,late_payments,payment_method_changes,app_engagement_score,usage_intensity,price_sensitivity,customer_lifetime_value,churned,avg_monthly_spend,tenure_months,subscriptions_per_year,support_tickets_per_month,swaps_per_subscription,high_engagement,payment_issues,is_premium_segment,is_price_sensitive,customer_segment_encoded,city_encoded,preferred_vehicle_type_encoded,churn_probability,acquisition_month
FINN_000318,2022-03-11 15:44:32.454490898,Urban_Professional,Munich,SUV_Electric,1225,1,10.521133260962829,514.2176792934558,1,1,1,0,0.7995964043693407,0.7271029228853543,0.5655559342710361,5139.6450925400195,False,373.88917761359545,40.833333333333336,0.29387755102040813,0.024489795918367346,1.0,True,False,False,False,3,4,4,0.024334486400688124,2022-03
FINN_000319,2022-03-11 20:59:57.839567913,Urban_Professional,Hamburg,Compact_Electric,1224,2,23.012918043212828,569.6469038572908,0,1,0,0,0.30636181661277356,0.6134602389187799,0.5247816570039474,24907.551272871762,False,349.4557257396368,40.8,0.5882352941176471,0.02450980392156863,0.0,False,False,False,False,3,3,1,0.17167663824923024,2022-03
FINN_000320,2022-03-12 02:15:23.224644929,Young_Family,Berlin,SUV_Electric,1224,1,29.410594252209265,943.657834905365,4,1,0,0,0.21042022425033952,0.9041871785208209,0.6018935969216045,26510.17920656963,False,853.2433152321486,40.8,0.29411764705882354,0.02450980392156863,4.0,False,False,False,True,4,0,4,0.009696896830087282,2022-03
FINN_000321,2022-03-12 07:30:48.609721944,Corporate_User,Berlin,Compact_Electric,1224,2,14.826855330661806,718.0872713338327,1,3,0,0,0.5924213896203786,0.8447451465006568,0.23565188667713233,20655.13360850147,False,606.6007372231554,40.8,0.5882352941176471,0.07352941176470588,0.5,False,False,True,False,0,0,1,0.018507453032418183,2022-03
FINN_000322,2022-03-12 12:46:13.994798960,Corporate_User,Berlin,Commercial_Van,1224,2,30.816120279267956,746.3164461006542,2,0,1,0,0.8637485692450941,0.9928056581664879,0.3068022594028638,44617.240096701105,False,740.9471904714342,40.8,0.5882352941176471,0.0,1.0,True,False,True,False,0,0,0,0.0266509990946713,2022-03
FINN_000323,2022-03-12 18:01:39.379875975,Urban_Professional,Cologne,Compact_Electric,1224,3,1.7194098056785894,534.4503957871236,3,8,0,0,0.5129745320331369,0.7495794097191046,0.6536416091792844,2558.3268752438703,True,400.61301219825395,40.8,0.8823529411764706,0.19607843137254904,1.0,False,False,False,True,3,1,1,0.8077238713374278,2022-03
FINN_000324,2022-03-12 23:17:04.764952990,Premium_User,Munich,Compact_Electric,1223,1,18.61377838603161,1162.7780970488072,2,3,0,0,0.36661425701405526,0.6513446772430338,0.11268039798796128,20886.16452722712,False,757.3693243275244,40.766666666666666,0.294358135731807,0.07358953393295176,2.0,False,False,True,False,2,4,1,0.004249094081679259,2022-03
FINN_000325,2022-03-13 04:32:30.150030006,Corporate_User,Hamburg,Compact_Electric,1223,5,37.6298172375779,833.239319734292,1,0,1,0,0.520855448525426,0.8432370664757336,0.19300000336346354,152070.02008631095,False,702.6182796449802,40.766666666666666,1.4717906786590351,0.0,0.2,False,False,True,False,0,3,1,0.015804901958196785,2022-03
FINN_000326,2022-03-13 09:47:55.535107021,Young_Family,Munich,Mid_Size_ICE,1223,2,17.396441367730755,677.0128130467893,1,2,3,0,0.8641602645251827,0.7817648185184936,0.6202205765341051,22330.35558917529,False,529.2647989262181,40.766666666666666,0.588716271463614,0.04905968928863451,0.5,True,True,False,True,4,4,3,0.0499810956732106,2022-03
FINN_000327,2022-03-13 15:03:20.920184037,Corporate_User,Munich,Compact_Electric,1223,5,26.353640159436864,906.3232864413663,1,2,1,0,0.5484958502159596,0.8658206862095538,0.22208613474227673,115841.85113112087,False,784.7134497943617,40.766666666666666,1.4717906786590351,0.04905968928863451,0.2,False,False,True,False,0,4,1,0.009322610408608167,2022-03
FINN_000328,2022-03-13 20:18:46.305261052,Young_Family,Berlin,Mid_Size_ICE,1223,1,17.306079402087594,932.9588809381395,3,2,0,0,0.9877932857093392,0.8025643966168344,0.7872908881995306,15629.192937281485,False,748.759581348435,40.766666666666666,0.294358135731807,0.04905968928863451,3.0,True,False,False,True,4,0,3,0.03641381616279904,2022-03
FINN_000329,2022-03-14 01:34:11.690338067,Urban_Professional,Hamburg,Luxury_ICE,1222,6,11.7826366358534,596.941964435279,3,0,1,0,0.5226479103943291,0.6781305700270508,0.38524912004222334,40513.249495488475,False,404.80459461556325,40.733333333333334,1.76759410801964,0.0,0.5,False,False,False,False,3,3,2,0.014768009717522686,2022-03
FINN_000330,2022-03-14 06:49:37.075415083,Young_Family,Berlin,SUV_Electric,1222,2,25.58576752269206,481.4771450704974,0,3,0,0,0.31592707232493844,0.7260936253192634,0.6408946769994872,23652.407618425394,False,349.5974857726063,40.733333333333334,0.5891980360065466,0.07364975450081833,0.0,False,False,False,True,4,0,4,0.06823604617872986,2022-03
FINN_000331,2022-03-14 12:05:02.460492098,Corporate_User,Berlin,SUV_Electric,1222,1,20.871602192167263,1014.3892548774481,1,0,0,0,0.8036777588462338,0.9874306012651531,0.3682281320669156,20536.77112593673,False,1001.6389918605493,40.733333333333334,0.2945990180032733,0.0,1.0,True,False,True,False,0,0,4,0.01029918257537583,2022-03
FINN_000332,2022-03-14 17:20:27.845569114,Urban_Professional,Munich,Compact_Electric,1222,4,17.202653467062415,703.3820070251902,1,2,1,0,0.42568928488287816,0.6945598039963047,0.5883730193367644,45980.14030292059,False,488.5408689339435,40.733333333333334,1.1783960720130933,0.049099836333878884,0.25,False,False,False,False,3,4,1,0.020440800031834808,2022-03
FINN_000333,2022-03-14 22:35:53.230646129,Urban_Professional,Berlin,SUV_Electric,1221,1,4.962851919837691,860.0987189813111,2,1,1,0,0.5742658714973939,0.6008252986661763,0.44628021207802937,4012.4300240215575,False,516.7690697143419,40.7,0.2948402948402948,0.02457002457002457,2.0,False,False,False,False,3,0,4,0.023699846105243443,2022-03
FINN_000334,2022-03-15 03:51:18.615723144,Urban_Professional,Cologne,Compact_Electric,1221,1,16.115396614438378,659.8080450279793,1,1,1,3,0.8083651514878931,0.8971123568901637,0.5805479446930458,10101.414918271947,False,591.9219503701418,40.7,0.2948402948402948,0.02457002457002457,1.0,True,True,False,False,3,1,1,0.04295827062925772,2022-03
FINN_000335,2022-03-15 09:06:44.000800160,Urban_Professional,Cologne,Luxury_ICE,1221,1,12.721284996709196,497.655794186438,2,3,0,0,0.5728955354142072,0.6779026366766847,0.5443807077745109,6014.2801287038665,False,337.36217503641586,40.7,0.2948402948402948,0.07371007371007371,2.0,False,False,False,False,3,1,2,0.04310480225573897,2022-03
FINN_000336,2022-03-15 14:22:09.385877175,Eco_Conscious,Berlin,Compact_Electric,1221,1,20.438034925994767,602.5692364345856,3,1,0,0,0.45998992764566893,0.6979233284808382,0.5690089142682951,11822.717855596855,False,420.5471271325831,40.7,0.2948402948402948,0.02457002457002457,3.0,False,False,False,False,1,0,1,0.020352403886399237,2022-03
FINN_000337,2022-03-15 19:37:34.770954191,Corporate_User,Hamburg,Mid_Size_ICE,1221,2,24.03013122806603,924.4474747717313,1,2,1,0,0.9344380559051588,0.8080480843221239,0.3766584515903112,43096.31261650479,False,746.9980110457225,40.7,0.5896805896805896,0.04914004914004914,0.5,True,False,True,False,0,3,3,0.008904885451273836,2022-03
FINN_000338,2022-03-16 00:53:00.156031206,Young_Family,Cologne,Mid_Size_ICE,1220,5,19.517259945094004,709.5389090082514,3,3,0,1,0.5970079824334711,0.8643004703537038,0.7133721775408819,67025.55578883862,False,613.2548127900856,40.666666666666664,1.4754098360655739,0.07377049180327869,0.6,False,False,False,True,4,1,3,0.03218780210970665,2022-03
FINN_000339,2022-03-16 06:08:25.541108221,Urban_Professional,Munich,Luxury_ICE,1220,1,11.078188393112743,704.7250443067387,3,0,0,0,0.42713463273471125,0.8662455560122008,0.4620585753432358,7494.793733927785,False,610.4649378412137,40.666666666666664,0.29508196721311475,0.0,3.0,False,False,False,False,3,4,2,0.017381769023779102,2022-03
FINN_000340,2022-03-16 11:23:50.926185237,Young_Family,Stuttgart,Compact_Electric,1220,2,20.97840598187217,916.5668916283948,4,1,0,1,0.37159509951150604,0.9257879972302847,0.7451119335827538,37225.62553307032,False,848.5466269282391,40.666666666666664,0.5901639344262295,0.024590163934426233,2.0,False,False,False,True,4,5,1,0.014114807794791977,2022-03
FINN_000341,2022-03-16 16:39:16.311262252,Young_Family,Cologne,SUV_Electric,1220,4,10.544279130330509,581.1073655796908,1,2,1,0,0.9736924938970892,0.9564173782355307,0.5449564761755883,23529.055746674978,False,555.781183061084,40.666666666666664,1.180327868852459,0.049180327868852465,0.25,True,False,False,False,4,1,4,0.02440373493290871,2022-03
FINN_000342,2022-03-16 21:54:41.696339268,Urban_Professional,Munich,Compact_Electric,1219,1,14.202459855103077,620.5550552975099,2,2,0,0,0.8601719959236585,0.6776752853794147,0.6681050391979815,8372.737847706947,False,420.53482419237844,40.63333333333333,0.29532403609515995,0.04922067268252666,2.0,True,False,False,True,3,4,1,0.01860030241791633,2022-03
FINN_000343,2022-03-17 03:10:07.081416283,Young_Family,Munich,SUV_Electric,1219,2,14.967479789670344,742.7380111181899,2,3,0,0,0.3532751743223961,0.7452894979390884,0.7470722832053922,21344.47904722839,False,553.5548394065528,40.63333333333333,0.5906480721903199,0.07383100902378999,1.0,False,False,False,True,4,4,4,0.019541839387819435,2022-03
FINN_000344,2022-03-17 08:25:32.466493298,Young_Family,Cologne,Commercial_Van,1219,2,15.798958093557166,927.3525197983405,2,0,0,1,0.9550437671933916,0.7215799454444097,0.5589242260444103,28130.310908637355,False,669.1589806438225,40.63333333333333,0.5906480721903199,0.0,1.0,True,False,False,False,4,1,0,0.020445663567036334,2022-03
FINN_000345,2022-03-17 13:40:57.851570314,Corporate_User,Hamburg,Mid_Size_ICE,1219,2,28.473559925669335,616.5990101404543,1,1,0,0,0.6066291517799394,0.9379703257492603,0.19270804378612943,34060.13159876468,False,578.3515743981134,40.63333333333333,0.5906480721903199,0.02461033634126333,0.5,False,False,True,False,0,3,3,0.012820930043269936,2022-03
FINN_000346,2022-03-17 18:56:23.236647329,Corporate_User,Munich,Mid_Size_ICE,1219,1,28.16542213664059,843.9592980249292,2,1,1,1,0.6463010526950803,0.8772912828001148,0.3259830181393911,23057.355798164543,False,740.3981351953746,40.63333333333333,0.29532403609515995,0.02461033634126333,2.0,False,False,True,False,0,4,3,0.005323059851119418,2022-03
FINN_000347,2022-03-18 00:11:48.621724345,Urban_Professional,Berlin,Commercial_Van,1218,2,11.047921519532172,471.9896762877082,1,1,0,0,0.30628939874202,0.7139370784433866,0.5394052317867101,9907.559313146392,True,336.9709305442862,40.6,0.5911330049261084,0.02463054187192118,0.5,False,False,False,False,3,0,0,0.3067506768618677,2022-03
FINN_000348,2022-03-18 05:27:14.006801360,Young_Family,Berlin,Mid_Size_ICE,1218,4,10.627323894569917,862.19930979408,3,0,0,0,0.9952447654144909,0.7183321235406799,0.6310210033383923,35478.63777758766,False,619.34546111969,40.6,1.1822660098522169,0.0,0.75,True,False,False,True,4,0,3,0.018693505215147104,2022-03
FINN_000349,2022-03-18 10:42:39.391878375,Corporate_User,Frankfurt,Mid_Size_ICE,1218,2,21.18016843530682,1067.779560224296,1,0,0,1,0.7309191916032309,0.937351853416493,0.11754377908477343,43874.55681841715,False,1000.8851498164915,40.6,0.5911330049261084,0.0,0.5,True,False,True,False,0,2,3,0.008150475264093437,2022-03
FINN_000350,2022-03-18 15:58:04.776955391,Young_Family,Frankfurt,SUV_Electric,1218,2,11.219997743445262,712.5948242477867,1,4,1,0,0.8347648517726025,0.9407031996945858,0.5845356489813676,15031.187161695767,False,670.340231255694,40.6,0.5911330049261084,0.09852216748768472,0.5,True,False,False,False,4,2,4,0.024703499296223,2022-03
FINN_000351,2022-03-18 21:13:30.162032406,Eco_Conscious,Cologne,SUV_Electric,1217,1,17.748349067440248,529.4088557537103,3,1,2,0,0.31284073685618924,0.791654982571578,0.5845796103912919,9020.287844458535,False,419.1091584749426,40.56666666666667,0.29580936729663104,0.024650780608052585,3.0,False,True,False,False,1,1,4,0.08827686225493121,2022-03
FINN_000352,2022-03-19 02:28:55.547109422,Corporate_User,Berlin,Compact_Electric,1217,3,33.28198505463695,935.360315144181,1,0,0,0,0.262360055544735,0.8447545138170414,0.2605390600959079,89469.48243629193,False,790.1498482633772,40.56666666666667,0.8874281018898931,0.0,0.3333333333333333,False,False,True,False,0,0,1,0.029268859149376505,2022-03
FINN_000353,2022-03-19 07:44:20.932186437,Urban_Professional,Hamburg,Luxury_ICE,1217,1,10.649996460044337,693.4559546913398,1,0,0,0,0.9912591810942779,0.7758450972489079,0.677825305432901,7016.038289526462,False,538.0144026053368,40.56666666666667,0.29580936729663104,0.0,1.0,True,False,False,True,3,3,2,0.014041200947544184,2022-03
FINN_000354,2022-03-19 12:59:46.317263452,Urban_Professional,Hamburg,Mid_Size_ICE,1217,1,11.003515986045125,674.4774841111698,2,1,0,0,0.4407804123283273,0.6191524136967302,0.4159341849518561,7050.542589712516,False,417.6043622715288,40.56666666666667,0.29580936729663104,0.024650780608052585,2.0,False,False,False,False,3,3,3,0.01041414176776299,2022-03
FINN_000355,2022-03-19 18:15:11.702340468,Corporate_User,Berlin,Compact_Electric,1217,1,22.143498491215993,833.4288831725787,2,0,0,0,0.6752101607264672,0.9515098714287779,0.3167951003984666,17901.38028055579,False,793.0158094725703,40.56666666666667,0.29580936729663104,0.0,2.0,False,False,True,False,0,0,1,0.014815280388083076,2022-03
FINN_000356,2022-03-19 23:30:37.087417483,Urban_Professional,Munich,Luxury_ICE,1216,1,4.975079062081693,808.3936440963483,2,4,1,0,0.8006305411632006,0.8118007228701574,0.6239780036611611,3659.8582863239326,False,656.2545446410563,40.53333333333333,0.29605263157894735,0.09868421052631579,2.0,True,False,False,True,3,4,2,0.03502318709316297,2022-03
FINN_000357,2022-03-20 04:46:02.472494499,Young_Family,Cologne,Mid_Size_ICE,1216,2,29.796205694787638,625.4753816572007,2,1,0,0,0.4440897117427274,0.7283451625536891,0.7221093716468284,35782.64280745681,False,455.56196852644456,40.53333333333333,0.5921052631578947,0.024671052631578948,1.0,False,False,False,True,4,1,3,0.01329146846769173,2022-03
FINN_000358,2022-03-20 10:01:27.857571514,Eco_Conscious,Stuttgart,Compact_Electric,1216,1,12.648261460452341,562.8759498989343,1,0,0,0,0.6303677053152792,0.5490144369393651,0.636676579724231,6763.432074916084,False,309.0270227004737,40.53333333333333,0.29605263157894735,0.0,1.0,False,False,False,True,1,5,1,0.08639484774420245,2022-03
FINN_000359,2022-03-20 15:16:53.242648529,Young_Family,Hamburg,SUV_Electric,1216,1,16.90318468960402,843.0689703693505,3,3,0,0,0.3498548957615283,0.9630619130481468,0.6182813104352842,13794.532895836153,False,811.927615435438,40.53333333333333,0.29605263157894735,0.07401315789473685,3.0,False,False,False,True,4,3,4,0.021431403510594107,2022-03
FINN_000360,2022-03-20 20:32:18.627725545,Young_Family,Frankfurt,Luxury_ICE,1216,4,12.720189854360946,648.7265437124842,2,0,0,0,0.405586929989986,0.9135164775181712,0.6818798190597115,31687.391230410947,False,592.6223870847665,40.53333333333333,1.1842105263157894,0.0,0.5,False,False,False,True,4,2,2,0.02497277791432905,2022-03
FINN_000361,2022-03-21 01:47:44.012802560,Corporate_User,Munich,Luxury_ICE,1215,4,9.95385713793557,693.6844918400133,6,1,1,0,0.2997790160418064,0.8867456559549219,0.22340223712450652,26691.33531947816,False,615.1217097424293,40.5,1.1851851851851851,0.024691358024691357,1.5,False,False,True,False,0,4,2,0.03283598822897944,2022-03
FINN_000362,2022-03-21 07:03:09.397879576,Young_Family,Hamburg,Commercial_Van,1215,7,15.739797081766621,617.0469784033893,3,1,0,0,0.7298524195537015,0.7944633177753249,0.6075910603623726,65809.82810238906,False,490.2211896855959,40.5,2.074074074074074,0.024691358024691357,0.42857142857142855,True,False,False,True,4,3,0,0.04368975879759785,2022-03
FINN_000363,2022-03-21 12:18:34.782956591,Young_Family,Frankfurt,Luxury_ICE,1215,5,30.511966804305377,873.1660130945086,0,2,0,0,0.4047964964212617,0.8757281075112674,0.5907366139493032,127881.65954969912,False,764.6560201904125,40.5,1.4814814814814814,0.04938271604938271,0.0,False,False,False,False,4,2,2,0.013542216788352483,2022-03
FINN_000364,2022-03-21 17:34:00.168033606,Eco_Conscious,Hamburg,Compact_Electric,1215,1,20.19367372072285,612.7816108889505,2,1,1,0,0.8188138018170354,0.5993282876001067,0.5031948928183291,11755.596316732892,False,367.2573535269096,40.5,0.2962962962962963,0.024691358024691357,2.0,True,False,False,False,1,3,1,0.03991260856635029,2022-03
FINN_000365,2022-03-21 22:49:25.553110622,Young_Family,Cologne,Mid_Size_ICE,1214,2,21.47659855779338,569.6994991191461,2,0,0,0,0.6522339276143181,0.9235660380074554,0.6938790131122182,23491.598287023102,False,526.1551092563017,40.46666666666667,0.5930807248764415,0.0,1.0,False,False,False,True,4,1,3,0.03190680372909876,2022-03
FINN_000366,2022-03-22 04:04:50.938187637,Premium_User,Frankfurt,Luxury_ICE,1214,1,21.95937809517833,1266.6004258898079,3,4,1,1,0.6229246657414851,0.6498598037210508,0.13051370534653398,26645.579826427806,False,823.1127041617499,40.46666666666667,0.29654036243822074,0.09884678747940691,3.0,False,False,True,False,2,2,2,0.006916788013089072,2022-03
FINN_000367,2022-03-22 09:20:16.323264653,Eco_Conscious,Berlin,Mid_Size_ICE,1214,1,16.06327540859945,715.4626825958894,3,2,0,0,0.6466309971499336,0.5603790806782678,0.5455158004286418,11032.967150508617,False,400.93032033269185,40.46666666666667,0.29654036243822074,0.049423393739703454,3.0,False,False,False,False,1,0,3,0.021212086908828965,2022-03
FINN_000368,2022-03-22 14:35:41.708341668,Urban_Professional,Stuttgart,SUV_Electric,1214,1,12.804267960125568,787.6522659738669,1,2,1,1,0.440356303640018,0.6932269824610673,0.3760376358752326,9581.045139283011,False,546.0218035696857,40.46666666666667,0.29654036243822074,0.049423393739703454,1.0,False,False,False,False,3,5,4,0.018631677607411735,2022-03
FINN_000369,2022-03-22 19:51:07.093418683,Urban_Professional,Munich,SUV_Electric,1214,5,15.702978402810283,700.8690080190208,0,1,0,0,0.9299012909845745,0.6096905738746046,0.353481072843868,52277.221756578314,False,427.31322771004164,40.46666666666667,1.4827018121911038,0.024711696869851727,0.0,False,False,False,False,3,4,4,0.020825969263750892,2022-03
FINN_000370,2022-03-23 01:06:32.478495699,Urban_Professional,Berlin,Mid_Size_ICE,1213,1,12.378953903331626,679.6295365503668,1,0,0,0,0.41836389411237696,0.7655590907503497,0.5027031272095076,7992.447569084645,False,520.2965700485803,40.43333333333333,0.29678483099752684,0.0,1.0,False,False,False,False,3,0,3,0.027522087322099823,2022-03
FINN_000371,2022-03-23 06:21:57.863572714,Urban_Professional,Berlin,Commercial_Van,1213,1,14.441941206042848,666.4929248786384,1,5,1,0,0.40939453774648193,0.6158323747797845,0.5963450519847093,8903.542762690267,False,410.44792070193637,40.43333333333333,0.29678483099752684,0.1236603462489695,1.0,False,False,False,False,3,0,0,0.02766625604644189,2022-03
FINN_000372,2022-03-23 11:37:23.248649730,Urban_Professional,Berlin,Mid_Size_ICE,1213,1,10.667462679368317,703.9210133984619,2,1,0,0,0.4978069135158018,0.8074437546724738,0.5664733331402361,7133.5985826686565,False,568.3766260513069,40.43333333333333,0.29678483099752684,0.0247320692497939,2.0,False,False,False,False,3,0,3,0.016249004449606655,2022-03
FINN_000373,2022-03-23 16:52:48.633726745,Corporate_User,Stuttgart,Mid_Size_ICE,1213,2,22.811036932548358,776.9474383244388,1,2,1,0,0.3408771842139673,0.915394330955359,0.123995787382209,34382.574817919165,False,711.2132804924798,40.43333333333333,0.5935696619950537,0.0494641384995878,0.5,False,False,True,False,0,5,3,0.018804968832167538,2022-03
FINN_000374,2022-03-23 22:08:14.018803760,Urban_Professional,Hamburg,Commercial_Van,1212,1,15.250942658807624,707.9125387142507,2,5,0,0,0.6484784565662232,0.7466347253054153,0.6440199518784868,9986.608520228323,False,528.5520838831737,40.4,0.297029702970297,0.12376237623762376,2.0,False,False,False,True,3,3,0,0.029485877243275737,2022-03
FINN_000375,2022-03-24 03:23:39.403880776,Urban_Professional,Stuttgart,Mid_Size_ICE,1212,1,10.241376579466067,736.8726025043816,2,0,0,1,0.31089685069399176,0.7143242311926917,0.5992014595875477,7169.260322671652,True,526.3659552709003,40.4,0.297029702970297,0.0,2.0,False,False,False,False,3,5,3,0.24874274847834152,2022-03
FINN_000376,2022-03-24 08:39:04.788957791,Eco_Conscious,Hamburg,Compact_Electric,1212,2,15.778376938441934,563.4149674754636,1,0,0,0,0.9440152470555967,0.7939820715717338,0.5828860851396642,16890.570086216947,True,447.34138303068966,40.4,0.594059405940594,0.0,0.5,True,False,False,False,1,3,1,0.240191966198401,2022-03
FINN_000377,2022-03-24 13:54:30.174034807,Urban_Professional,Berlin,Mid_Size_ICE,1212,1,17.087673213689463,794.700461758506,7,2,0,1,0.916380484601915,0.7751089748410247,0.3733932817440092,13036.39852156557,False,615.9794602193246,40.4,0.297029702970297,0.04950495049504951,7.0,True,False,False,False,3,0,3,0.012726691652890216,2022-03
FINN_000378,2022-03-24 19:09:55.559111822,Eco_Conscious,Stuttgart,Luxury_ICE,1212,1,6.901550672416867,529.110987892188,0,2,0,0,0.48417329130524767,0.7100560163035796,0.6745980210796279,3469.1019795569587,False,375.6984402451785,40.4,0.297029702970297,0.04950495049504951,0.0,False,False,False,True,1,5,2,0.025642506323384915,2022-03
FINN_000379,2022-03-25 00:25:20.944188837,Urban_Professional,Munich,Luxury_ICE,1211,2,10.521515070479813,691.8866926916821,1,4,0,0,0.28431477916069064,0.7713085173751357,0.5534529749064454,13030.656312953744,False,533.6580991316075,40.36666666666667,0.5945499587118084,0.0990916597853014,0.5,False,False,False,False,3,4,2,0.05199932423793282,2022-03
FINN_000380,2022-03-25 05:40:46.329265853,Urban_Professional,Munich,Luxury_ICE,1211,2,14.114180375155854,507.2625032924936,1,2,1,0,0.7365101970611565,0.7491392410452639,0.38763792908004613,13603.229491144353,True,380.0102467272593,40.36666666666667,0.5945499587118084,0.0495458298926507,0.5,True,False,False,False,3,4,2,0.03054912114155609,2022-03
FINN_000381,2022-03-25 10:56:11.714342868,Corporate_User,Hamburg,SUV_Electric,1211,1,16.255331286769376,746.085758247703,3,3,0,1,0.4880720766508406,0.8321124755616353,0.3299852392387944,11836.802260609173,False,620.8272672767758,40.36666666666667,0.2972749793559042,0.07431874483897605,3.0,False,False,True,False,0,3,4,0.01698449845609371,2022-03
FINN_000382,2022-03-25 16:11:37.099419884,Corporate_User,Berlin,Compact_Electric,1211,1,28.530165664469507,905.8035712349291,3,2,0,1,0.43757676588125627,0.9321662597054104,0.1038810676826068,25222.50052407742,False,844.3595270258672,40.36666666666667,0.2972749793559042,0.0495458298926507,3.0,False,False,True,False,0,0,1,0.005280009881587817,2022-03
FINN_000383,2022-03-25 21:27:02.484496899,Eco_Conscious,Munich,Luxury_ICE,1210,5,13.070334367422179,672.5787728046096,0,3,1,0,0.8765801863296978,0.5161660545281492,0.6946270952572864,41756.43988268693,False,347.1623315179398,40.333333333333336,1.487603305785124,0.0743801652892562,0.0,False,False,False,True,1,4,2,0.026582607308967342,2022-03
FINN_000384,2022-03-26 02:42:27.869573914,Corporate_User,Frankfurt,Luxury_ICE,1210,1,1.9371709636210568,935.4312880974296,2,1,2,1,0.7157573746808945,0.9089551191344047,0.19945830730944908,1746.8550778934446,False,850.2650579146489,40.333333333333336,0.2975206611570248,0.024793388429752063,2.0,True,True,True,False,0,2,2,0.012577484956702386,2022-03
FINN_000385,2022-03-26 07:57:53.254650930,Eco_Conscious,Hamburg,Compact_Electric,1210,1,8.57527669022586,696.0640655542761,2,1,0,0,0.6416613570249983,0.5689461261575134,0.4314802655543213,5670.494858438857,False,396.02295365455484,40.333333333333336,0.2975206611570248,0.024793388429752063,2.0,False,False,False,False,1,3,1,0.015757307618795915,2022-03
FINN_000386,2022-03-26 13:13:18.639727945,Urban_Professional,Berlin,Compact_Electric,1210,1,9.580502403963266,657.9694067382712,3,2,0,2,0.49189408745632907,0.8253194049397296,0.37828392573442715,6051.53038367068,False,543.0349192377769,40.333333333333336,0.2975206611570248,0.04958677685950413,3.0,False,True,False,False,3,0,1,0.020108115468721613,2022-03
FINN_000387,2022-03-26 18:28:44.024804961,Urban_Professional,Cologne,Commercial_Van,1210,1,11.652784791729765,426.6394754004433,5,3,0,0,0.2176749976838199,0.8956723889713039,0.5831041223301614,4693.131863029971,False,382.1291981613789,40.333333333333336,0.2975206611570248,0.0743801652892562,5.0,False,False,False,False,3,1,0,0.02290258467967272,2022-03
FINN_000388,2022-03-26 23:44:09.409881976,Corporate_User,Hamburg,Luxury_ICE,1209,3,17.151991717804442,1014.2406964036174,2,3,0,0,0.543819867553093,0.8243224229914402,0.17970859196844513,50623.08175151341,False,836.0613483559556,40.3,0.8933002481389579,0.07444168734491316,0.6666666666666666,False,False,True,False,0,3,2,0.01071591127042113,2022-03
FINN_000389,2022-03-27 04:59:34.794958992,Eco_Conscious,Stuttgart,Luxury_ICE,1209,1,12.464858686044881,567.7865431010615,2,2,1,0,0.6760078220147208,0.5033716947996131,0.46815862440631095,6723.510072413029,False,285.80767448519487,40.3,0.29776674937965264,0.04962779156327544,2.0,False,False,False,False,1,5,2,0.011067929121288619,2022-03
FINN_000390,2022-03-27 10:15:00.180036007,Premium_User,Munich,Luxury_ICE,1209,1,7.96516267031558,1252.3084580851628,4,1,0,0,0.9997250471650709,0.5983251301806564,0.2498111224416816,9695.54504576271,False,749.2876212101421,40.3,0.29776674937965264,0.02481389578163772,4.0,True,False,True,False,2,4,2,0.002971076332648339,2022-03
FINN_000391,2022-03-27 15:30:25.565113022,Young_Family,Hamburg,Mid_Size_ICE,1209,2,16.099899072219543,472.58879911823914,1,1,1,0,0.22335267239557446,0.9324580806089955,0.7563261228144185,14365.097156462081,False,440.6692445431034,40.3,0.5955334987593053,0.02481389578163772,0.5,False,False,False,True,4,3,3,0.027493970405028847,2022-03
FINN_000392,2022-03-27 20:45:50.950190038,Young_Family,Stuttgart,SUV_Electric,1209,4,18.22588423301616,599.145736902271,0,0,0,0,0.5763770008600244,0.8954777819442175,0.6828400409319418,41932.64962362604,False,536.5216955425793,40.3,1.1910669975186106,0.0,0.0,False,False,False,True,4,5,4,0.03990494295374709,2022-03
FINN_000393,2022-03-28 02:01:16.335267053,Corporate_User,Hamburg,Mid_Size_ICE,1208,2,16.614066365032645,791.3641216436497,3,3,0,1,0.3164077165162569,0.8162908429468801,0.30463778665196023,25664.458822063843,False,645.9832859344123,40.266666666666666,0.5960264900662251,0.07450331125827815,1.5,False,False,True,False,0,3,3,0.08728613616358351,2022-03
FINN_000394,2022-03-28 07:16:41.720344069,Urban_Professional,Frankfurt,Compact_Electric,1208,1,15.601036092882262,690.3298743051786,1,0,1,0,0.26988785173131025,0.8204986500793265,0.3290768023675186,10015.97099507787,False,566.4147299768302,40.266666666666666,0.29801324503311255,0.0,1.0,False,False,False,False,3,2,1,0.05268689412104555,2022-03
FINN_000395,2022-03-28 12:32:07.105421084,Eco_Conscious,Berlin,SUV_Electric,1208,2,11.079442329718805,510.5684529023834,4,0,0,0,0.7593466999922363,0.6027368855889905,0.6389975121549512,10861.08236026696,False,307.73843918237174,40.266666666666666,0.5960264900662251,0.0,2.0,True,False,False,True,1,0,4,0.04665887810416858,2022-03
